Commune,Commune latitude,Commune longitude,Venue,Venue latitude,Venue longitude,Venue category
Van Thanh,12.25266,109.191383,Khải Hoàn Môn Coffee,12.25113792088603,109.19146560734394,Bistro
Van Thanh,12.25266,109.191383,Khôi Coffee,12.250068157702396,109.19058586572353,Café
Van Thanh,12.25266,109.191383,Bavico Hotel,12.256384364016782,109.1946840198477,Hotel
Van Thanh,12.25266,109.191383,Quán Ốc Xuân Anh,12.26556010202598,109.19902110259693,Seafood Restaurant
Van Thanh,12.25266,109.191383,Hoang Tuan Coffee,12.2566133107823,109.19728698918163,Coffee Shop
Van Thanh,12.25266,109.191383,Cafe Đối Chứng,12.253492377176425,109.19593302454005,Coffee Shop
Van Thanh,12.25266,109.191383,Cơm Gà Trâm Anh,12.249703590409183,109.18557559327441,Indian Restaurant
Van Thanh,12.25266,109.191383,Coffee Museum,12.249363615132493,109.19619367329668,Coffee Shop
Van Thanh,12.25266,109.191383,Sunrise Coffee House,12.250461290005758,109.19626255063606,Café
Van Thanh,12.25266,109.191383,Lotte Cinema,12.248166721650701,109.18687655834009,Movie Theater
Van Thanh,12.25266,109.191383,KFC,12.247440302050947,109.18918061670642,Fast Food Restaurant
Van Thanh,12.25266,109.191383,Quán Ốc Đông Xuân,12.265390396118164,109.20024871826172,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Sanest Restourant,12.265925,109.202662,Vietnamese Restaurant
Van Thanh,12.25266,109.191383,Coopmart,12.242821226216476,109.18224591672013,Shopping Mall
Van Thanh,12.25266,109.191383,Stu cafe,12.240824928915085,109.18582429581423,Café
Van Thanh,12.25266,109.191383,Ben Xe Nha Trang,12.251525774646371,109.17728585570438,Bus Line
Van Thang,12.2519072,109.1887248,Phở Hồng Giang,12.245807,109.193815,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Lovely spa,12.251392126185694,109.18980194527907,Massage Clinic
Van Thang,12.2519072,109.1887248,Michelia Hotel Beach,12.253145987395097,109.19527593311655,Beach
Van Thang,12.2519072,109.1887248,Bún Bò Huế O Thi,12.252433036258308,109.19313345524625,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Sheraton Nha Trang Hotel & Spa,12.246386650789017,109.19567495579031,Hotel
Van Thang,12.2519072,109.1887248,InterContinental,12.2449937,109.1960906,Hotel
Van Thang,12.2519072,109.1887248,Alpaca homestyle cafe,12.241087,109.193258,Italian Restaurant
Van Thang,12.2519072,109.1887248,Coriander,12.243421344168569,109.19095162531951,Thai Restaurant
Van Thang,12.2519072,109.1887248,Kiwami,12.24015284898065,109.19173138412832,Sushi Restaurant
Van Thang,12.2519072,109.1887248,BBQ Ủn Ỉn,12.258478380973493,109.19052293206741,BBQ Joint
Van Thang,12.2519072,109.1887248,Nem Nướng Đặng Văn Quyên,12.253645989153847,109.19390495399533,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Runam Bistro,12.244271674428992,109.19629928661404,Bistro
Van Thang,12.2519072,109.1887248,Sunrise Nha Trang Beach Hotel & Spa,12.250532521487587,109.19597479556542,Hotel
Van Thang,12.2519072,109.1887248,ABC Bakery,12.247817103900418,109.18965677497543,Bakery
Van Thang,12.2519072,109.1887248,Lunar Pool Lounge,12.247853720808452,109.19611904639612,Lounge
Van Thang,12.2519072,109.1887248,Phở Hồng,12.24404658920035,109.19239837945437,Soup Spot
Van Thang,12.2519072,109.1887248,Nha Trang Palace Hotel,12.249187684321367,109.19513436196713,Hotel
Van Thang,12.2519072,109.1887248,Cộng coffee,12.2382765,109.19373,Café
Van Thang,12.2519072,109.1887248,An Cafe,12.240179839076696,109.18808996695357,Café
Van Thang,12.2519072,109.1887248,Skylight Havana Nha Trang,12.24344392969219,109.1960871219635,Hotel Bar
Van Thang,12.2519072,109.1887248,Tristar Hotel,12.247582945217152,109.19180935056599,Hotel
Van Thang,12.2519072,109.1887248,vFruit,12.239290359164876,109.19224606741125,Juice Bar
Van Thang,12.2519072,109.1887248,SEN SPA NHA TRANG,12.268611522318034,109.18726801872252,Spa
Van Thang,12.2519072,109.1887248,Powerbowl 388,12.247944091588835,109.19608421374699,Bowling Alley
Van Thang,12.2519072,109.1887248,Feast,12.246127728636234,109.19618687386216,Restaurant
Van Thang,12.2519072,109.1887248,LoteMart,12.251761,109.176839,Shopping Mall
Van Thang,12.2519072,109.1887248,ALFA TOURS Офис 7,12.237005506572217,109.18301963848393,Tourist Information and Service
Van Thang,12.2519072,109.1887248,Michelia Hotel,12.25330248421822,109.19542981324905,Hotel
Van Thang,12.2519072,109.1887248,Zima Club,12.243267475846746,109.19648465403787,Night Club
Van Thang,12.2519072,109.1887248,Tháp Bà Po Nagar,12.26518009506043,109.19552018693507,Buddhist Temple
Van Thang,12.2519072,109.1887248,Bún Cá Năm Beo,12.254003304907897,109.19302357664228,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Yashoda Indian restaurant,12.237028456967739,109.19392794370651,Indian Restaurant
Van Thang,12.2519072,109.1887248,Bánh Căn 51 Tô Hiến Thành,12.239572765948987,109.19226404072022,Food Court
Van Thang,12.2519072,109.1887248,Co Tam,12.243550601848467,109.18612044077271,Vegan and Vegetarian Restaurant
Van Thang,12.2519072,109.1887248,69 Bach Dang,12.240992878815007,109.19078329775323,Asian Restaurant
Van Thang,12.2519072,109.1887248,Toastina,12.246193022795456,109.19625513679163,Café
Van Thang,12.2519072,109.1887248,Quảng Trường 2/4,12.239080297985325,109.19684566431316,Plaza
Van Thang,12.2519072,109.1887248,SUNSHINE BAR,12.26478,109.194074,Cocktail Bar
Van Thang,12.2519072,109.1887248,steam n' spice,12.245993604846884,109.19580042291577,Chinese Restaurant
Van Thang,12.2519072,109.1887248,Trung Nguyên Coffee,12.240627,109.192196,Café
Van Thang,12.2519072,109.1887248,Rainbow Divers,12.23606119934569,109.19548455121273,Sports Bar
Van Thang,12.2519072,109.1887248,Bãi Biển Nha Trang (Nha Trang Beach),12.237981285752745,109.19757843017578,Beach
Van Thang,12.2519072,109.1887248,Tabalo Hostel,12.236672,109.192955,Hostel
Van Thang,12.2519072,109.1887248,moonmilk shop,12.239324,109.193592,Convenience Store
Van Thang,12.2519072,109.1887248,Tymy Spa & Beauty Salon,12.242220846312165,109.19326338369065,Spa
Van Thang,12.2519072,109.1887248,Lang Ngon,12.236135,109.18954,Restaurant
Van Thang,12.2519072,109.1887248,Happy Beach,12.242679,109.19702,Beach Bar
Van Thang,12.2519072,109.1887248,Mát mát juice bar,12.239438,109.195121,Juice Bar
Van Thang,12.2519072,109.1887248,ALFA TOURS Офис 3,12.2349301245139,109.1944670677185,Tourist Information and Service
Van Thang,12.2519072,109.1887248,InterContinental Beach,12.24519864171995,109.19678253578046,Beach
Van Thang,12.2519072,109.1887248,Bún Cá Nguyên Loan,12.24114055032106,109.18828326477886,Asian Restaurant
Van Thang,12.2519072,109.1887248,Массаж Слепых,12.238007189963831,109.19444741957264,Spa
Van Thang,12.2519072,109.1887248,Lạc Cảnh Restaurant,12.256767950834286,109.19461702111938,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Vietsky Hotel,12.237872002800675,109.19075616670936,Hotel
Van Thang,12.2519072,109.1887248,VSmile,12.243416014807352,109.1938982275173,Café
Van Thang,12.2519072,109.1887248,Venice Coffee,12.238011207486746,109.19219435858967,Coffee Shop
Van Thang,12.2519072,109.1887248,Daisy Hotel,12.237599060251688,109.1912246167192,Hotel
Van Thang,12.2519072,109.1887248,Sheraton Beach,12.246302200096189,109.19635788469472,Beach
Van Thang,12.2519072,109.1887248,Phương Nam BookStore,12.248324939652239,109.18533072131488,Bookstore
Van Thang,12.2519072,109.1887248,Champa Island Resort and Spa,12.263934537063065,109.19209564225643,Resort
Van Thang,12.2519072,109.1887248,Pizza Hut,12.247375236343862,109.1891062521499,Pizzeria
Van Thang,12.2519072,109.1887248,Liberty Central Nha Trang,12.235709274974761,109.19576882263867,Hotel
Van Thang,12.2519072,109.1887248,Starbucks - Nha Trang Center,12.2477,109.196217,Coffee Shop
Van Thang,12.2519072,109.1887248,Nem Ngọc Tiên,12.248156504631837,109.18886027474365,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Làng Chài Hải Sản,12.256902,109.197301,Seafood Restaurant
Van Thang,12.2519072,109.1887248,Iced Coffee,12.23717625108218,109.1938208477,Coffee Shop
Van Thang,12.2519072,109.1887248,Palms Bistro,12.241667,109.195445,Bistro
Van Thang,12.2519072,109.1887248,Galina Hotel & Spa,12.237751663266152,109.19529202101927,Hotel
Van Thang,12.2519072,109.1887248,Bánh Canh Cô Hà,12.253028323218402,109.19374478852806,Soup Spot
Van Thang,12.2519072,109.1887248,Platinum Cineplex,12.247572189881572,109.1955813692137,Movie Theater
Van Thang,12.2519072,109.1887248,GOGI House !,12.251468,109.17706,Korean Restaurant
Van Thang,12.2519072,109.1887248,Riki Riki,12.236326,109.194211,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Rivera The Rooftop Lounge,12.235614,109.195397,Italian Restaurant
Van Thang,12.2519072,109.1887248,Cuppa,12.235753902472489,109.1958386162356,Coffee Shop
Van Thang,12.2519072,109.1887248,Đèn Lồng Đỏ,12.25076075814209,109.18864390233246,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Romy's Italian Ice Cream,12.235838539592898,109.19650305715113,Ice Cream Parlor
Van Thang,12.2519072,109.1887248,Doi Bo Restaurant,12.264494647816836,109.19805930873395,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Nhat Phong 3 Seafood Restaurant,12.264431891432867,109.19826815411594,Seafood Restaurant
Van Thang,12.2519072,109.1887248,Nha Trang View,12.256630212471428,109.19812174859072,Seafood Restaurant
Van Thang,12.2519072,109.1887248,Pure Vietnam Beauty & Spa,12.254379362856737,109.19521808624268,Spa
Van Thang,12.2519072,109.1887248,Khôi Coffee,12.250068157702396,109.19058586572353,Café
Van Thang,12.2519072,109.1887248,Cơm Gà Trâm Anh,12.249703590409183,109.18557559327441,Indian Restaurant
Van Thang,12.2519072,109.1887248,Bread Talk,12.249309466048691,109.19599862169004,Bakery
Van Thang,12.2519072,109.1887248,Khải Hoàn Môn Coffee,12.25113792088603,109.19146560734394,Bistro
Van Thang,12.2519072,109.1887248,Cafe Winner,12.24941727432197,109.19387253954606,Café
Van Thang,12.2519072,109.1887248,Chợ Đầm,12.253346390682443,109.19232791601597,Market
Van Thang,12.2519072,109.1887248,Bavico Hotel,12.256384364016782,109.1946840198477,Hotel
Van Thang,12.2519072,109.1887248,Lotte Cinema,12.248166721650701,109.18687655834009,Movie Theater
Van Thang,12.2519072,109.1887248,Quán Ốc Xuân Anh,12.26556010202598,109.19902110259693,Seafood Restaurant
Van Thang,12.2519072,109.1887248,Hoang Tuan Coffee,12.2566133107823,109.19728698918163,Coffee Shop
Van Thang,12.2519072,109.1887248,KFC,12.247440302050947,109.18918061670642,Fast Food Restaurant
Van Thang,12.2519072,109.1887248,Cafe Đối Chứng,12.253492377176425,109.19593302454005,Coffee Shop
Van Thang,12.2519072,109.1887248,Coffee Museum,12.249363615132493,109.19619367329668,Coffee Shop
Van Thang,12.2519072,109.1887248,Sunrise Coffee House,12.250461290005758,109.19626255063606,Café
Van Thang,12.2519072,109.1887248,Quán Ốc Đông Xuân,12.265390396118164,109.20024871826172,Vietnamese Restaurant
Van Thang,12.2519072,109.1887248,Coopmart,12.242821226216476,109.18224591672013,Shopping Mall
Van Thang,12.2519072,109.1887248,Ben Xe Nha Trang,12.251525774646371,109.17728585570438,Bus Line
Van Thang,12.2519072,109.1887248,Stu cafe,12.240824928915085,109.18582429581423,Café
Vinh Hai,12.281106,109.194187,VDB Nha Trang Hotel,12.278829556177099,109.20240365412083,Hotel
Vinh Hai,12.281106,109.194187,Seasing Hotel,12.280048535273792,109.20163628472442,Resort
Vinh Hai,12.281106,109.194187,SEN SPA NHA TRANG,12.268611522318034,109.18726801872252,Spa
Vinh Hai,12.281106,109.194187,Bãi Biển Con Rồng (Dragon Beach),12.275136936526295,109.20239129086157,Beach
Vinh Hai,12.281106,109.194187,Cà phê Mê Trang,12.282092749348825,109.20197899587878,Café
Vinh Hai,12.281106,109.194187,Shantaram,12.281084,109.20135,Restaurant
Vinh Hai,12.281106,109.194187,Caleen Premium Coffee,12.273782,109.202383,Coffee Shop
Vinh Hai,12.281106,109.194187,Bogosov pizza&grill,12.283655,109.203447,Pizzeria
Vinh Hai,12.281106,109.194187,Tháp Bà Po Nagar,12.26518009506043,109.19552018693507,Buddhist Temple
Vinh Hai,12.281106,109.194187,SUNSHINE BAR,12.26478,109.194074,Cocktail Bar
Vinh Hai,12.281106,109.194187,Chợ Vĩnh Hải (Vinh Hai Market),12.279254163556748,109.19480744581911,Market
Vinh Hai,12.281106,109.194187,Champa Island Resort and Spa,12.263934537063065,109.19209564225643,Resort
Vinh Hai,12.281106,109.194187,Stone garden,12.273117636732007,109.20649684015301,Rest Area
Vinh Hai,12.281106,109.194187,Me Trang coffee,12.266164135205912,109.20127635317789,Café
Vinh Hai,12.281106,109.194187,Cafe Hòn Chồng,12.272325644629131,109.2057257438382,Café
Vinh Hai,12.281106,109.194187,Doi Bo Restaurant,12.264494647816836,109.19805930873395,Vietnamese Restaurant
Vinh Hai,12.281106,109.194187,Nhat Phong 3 Seafood Restaurant,12.264431891432867,109.19826815411594,Seafood Restaurant
Vinh Hai,12.281106,109.194187,Fairy Bay,12.280262768273646,109.2022911205756,Hotel
Vinh Hai,12.281106,109.194187,Quán Ốc Xuân Anh,12.26556010202598,109.19902110259693,Seafood Restaurant
Vinh Hai,12.281106,109.194187,La Mer Hotel Nha Trang,12.272317770406506,109.20360340001854,Hotel
Vinh Hai,12.281106,109.194187,Hon Chong,12.272189069000575,109.20185124257968,Scenic Lookout
Vinh Hai,12.281106,109.194187,SKYGARDEN,12.280276384555618,109.20083502443336,Vietnamese Restaurant
Vinh Hai,12.281106,109.194187,Quán Ốc Đông Xuân,12.265390396118164,109.20024871826172,Vietnamese Restaurant
Vinh Hai,12.281106,109.194187,Ocean Bay Hotel,12.280763361916856,109.20121677263225,Hotel
Vinh Hai,12.281106,109.194187,Sanest Restourant,12.265925,109.202662,Vietnamese Restaurant
Vinh Hai,12.281106,109.194187,Phô Garden,12.277589,109.196239,Vietnamese Restaurant
Vinh Hai,12.281106,109.194187,V3 Cafe,12.276650790181874,109.20195044495539,Café
Vinh Hai,12.281106,109.194187,Café Galaxy,12.274576187133789,109.19982147216797,Coffee Shop
Vinh Hai,12.281106,109.194187,Champa Island,12.263561528052776,109.19229888178951,Café
Vinh Hai,12.281106,109.194187,Muong Thanh Beach,12.290516568940113,109.20551545371649,Beach
Vinh Hai,12.281106,109.194187,Yersin Park,12.266526521840605,109.19605011925289,Park
Vinh Hai,12.281106,109.194187,Hạnh Xuân seafood restaurant,12.2643667738999,109.198460960862,Seafood Restaurant
Vinh Hai,12.281106,109.194187,Bánh Căn Cô Tư Góc Đường 2-4 Tháp Bà,12.26522027051344,109.1964507950578,Burmese Restaurant
Vinh Hai,12.281106,109.194187,Ốc Tâm Anh,12.265430816007571,109.19980719467631,Seafood Restaurant
Vinh Hai,12.281106,109.194187,Quan Gio Bien,12.26575284981567,109.20102665396716,Restaurant
Vinh Hai,12.281106,109.194187,Quán Lan Chi,12.265310905709685,109.20023690852925,Restaurant
Vinh Hai,12.281106,109.194187,"Hải sản Bờ Kè, Nha Trang",12.264354459315516,109.19781541820707,Restaurant
Vinh Hai,12.281106,109.194187,Bánh Xèo Mực,12.2673205809957,109.20478377053028,Food Truck
Vinh Hai,12.281106,109.194187,Yến Sào Khánh Hòa,12.265859842300058,109.2027282714812,Vietnamese Restaurant
Vinh Hai,12.281106,109.194187,Champa Palace,12.263534361481637,109.1921200504364,Monument
Vinh Hai,12.281106,109.194187,Thuy Duong Restaurant,12.265690200164407,109.20223399361241,Vietnamese Restaurant
Vinh Hiep,12.2549988,109.1605505,Nha Trang Xưa,12.246971381414227,109.15598704088325,Vietnamese Restaurant
Vinh Hiep,12.2549988,109.1605505,LoteMart,12.251761,109.176839,Shopping Mall
Vinh Hiep,12.2549988,109.1605505,GOGI House !,12.251468,109.17706,Korean Restaurant
Vinh Hiep,12.2549988,109.1605505,BigC,12.256001756258048,109.16994175892508,Big Box Store
Vinh Hiep,12.2549988,109.1605505,Ben Xe Nha Trang,12.251525774646371,109.17728585570438,Bus Line
Vinh Hoa,12.289147,109.204927,VDB Nha Trang Hotel,12.278829556177099,109.20240365412083,Hotel
Vinh Hoa,12.289147,109.204927,Seasing Hotel,12.280048535273792,109.20163628472442,Resort
Vinh Hoa,12.289147,109.204927,Bogosov pizza&grill,12.283655,109.203447,Pizzeria
Vinh Hoa,12.289147,109.204927,Cà phê Mê Trang,12.282092749348825,109.20197899587878,Café
Vinh Hoa,12.289147,109.204927,Shantaram,12.281084,109.20135,Restaurant
Vinh Hoa,12.289147,109.204927,Bãi Biển Con Rồng (Dragon Beach),12.275136936526295,109.20239129086157,Beach
Vinh Hoa,12.289147,109.204927,Caleen Premium Coffee,12.273782,109.202383,Coffee Shop
Vinh Hoa,12.289147,109.204927,Stone garden,12.273117636732007,109.20649684015301,Rest Area
Vinh Hoa,12.289147,109.204927,Cafe Hòn Chồng,12.272325644629131,109.2057257438382,Café
Vinh Hoa,12.289147,109.204927,Chợ Vĩnh Hải (Vinh Hai Market),12.279254163556748,109.19480744581911,Market
Vinh Hoa,12.289147,109.204927,Fairy Bay,12.280262768273646,109.2022911205756,Hotel
Vinh Hoa,12.289147,109.204927,La Mer Hotel Nha Trang,12.272317770406506,109.20360340001854,Hotel
Vinh Hoa,12.289147,109.204927,Muong Thanh Beach,12.290516568940113,109.20551545371649,Beach
Vinh Hoa,12.289147,109.204927,SKYGARDEN,12.280276384555618,109.20083502443336,Vietnamese Restaurant
Vinh Hoa,12.289147,109.204927,Ocean Bay Hotel,12.280763361916856,109.20121677263225,Hotel
Vinh Hoa,12.289147,109.204927,Hon Chong,12.272189069000575,109.20185124257968,Scenic Lookout
Vinh Hoa,12.289147,109.204927,V3 Cafe,12.276650790181874,109.20195044495539,Café
Vinh Hoa,12.289147,109.204927,Phô Garden,12.277589,109.196239,Vietnamese Restaurant
Vinh Hoa,12.289147,109.204927,Café Galaxy,12.274576187133789,109.19982147216797,Coffee Shop
Vinh Luong,12.3374149,109.1964923,Hai San Be Tan,12.335685,109.20172,Seafood Restaurant
Vinh Luong,12.3374149,109.1964923,Quan an lang  luong son,12.335307,109.202095,Seafood Restaurant
Vinh Luong,12.3374149,109.1964923,Six Senses,12.344664022911859,109.20196157497223,Boat or Ferry
Vinh Luong,12.3374149,109.1964923,Six Senses Ninh Van Bay Pearl Farm - Arrival and Departure,12.344690189872958,109.20198134632176,Resort
Vinh Ngoc,12.267589,109.162561,I-Resort,12.273082306808119,109.17582793295489,Hot Spring
Vinh Ngoc,12.267589,109.162561,Thap Ba Hot Springs,12.270352749583775,109.17747970560275,Hot Spring
Vinh Ngoc,12.267589,109.162561,BigC,12.256001756258048,109.16994175892508,Big Box Store
Vinh Ngoc,12.267589,109.162561,Like Coffee,12.25744252562048,109.16735336453642,Coffee Shop
Vinh Ngoc,12.267589,109.162561,Водопады,12.272322592747223,109.17515740017078,River
Vinh Ngoc,12.267589,109.162561,Грязи,12.272368442716525,109.17518062666964,Hot Spring
Vinh Ngoc,12.267589,109.162561,Chiếc Lá Resort - Mudbath,12.272337661402432,109.17576128953117,Hot Spring
Vinh Ngoc,12.267589,109.162561,Tram Huong Spa,12.270490673306483,109.17718972336,Spa
Vinh Nguyen,12.21279,109.211532,Maritime hotel,12.214226487082895,109.20911430750381,Hotel
Vinh Nguyen,12.21279,109.211532,Evason Ana Mandara & Six Senses Spa Hotel Nha Trang,12.225949401904058,109.20122989750038,Resort
Vinh Nguyen,12.21279,109.211532,Ana Mandara Beach,12.225085882257089,109.20204867951159,Beach
Vinh Nguyen,12.21279,109.211532,Vinpearl Resort Check-in,12.19789821968588,109.21545335812934,Boarding House
Vinh Nguyen,12.21279,109.211532,Regalia Hotel,12.226865372024788,109.2001171310308,Hotel
Vinh Nguyen,12.21279,109.211532,Esenin Restaurant & Pub,12.225716979193283,109.20065922361042,Restaurant
Vinh Nguyen,12.21279,109.211532,Balcony Nha Trang Hotel,12.22662557925762,109.19977195353997,Hotel
Vinh Nguyen,12.21279,109.211532,Viện Hải Dương Học (Museum of Oceanography),12.207250027093556,109.21492113270395,Aquarium
Vinh Nguyen,12.21279,109.211532,Beerfest-vn,12.21449819697039,109.2092745060819,Beer Garden
Vinh Nguyen,12.21279,109.211532,Praywish hotel,12.197307319277344,109.20761759766286,Motel
Vinh Nguyen,12.21279,109.211532,Thanh Sương Restaurant,12.212261,109.211849,Vietnamese Restaurant
Vinh Nguyen,12.21279,109.211532,Hải Sản Thanh Sương,12.212469,109.211945,Restaurant
Vinh Nguyen,12.21279,109.211532,Oceanographic Institute,12.207271267535173,109.21492231795135,Museum
Vinh Nguyen,12.21279,109.211532,Beach club,12.223073779507729,109.20318584582739,Beach
Vinh Nguyen,12.21279,109.211532,Bao Dai Villas,12.209525056542061,109.21562557727978,Resort
Vinh Nguyen,12.21279,109.211532,South beach Nha Trang,12.218177069998607,109.20715884166503,Beach
Vinh Nguyen,12.21279,109.211532,Paragon Villa Hotel,12.196165690537462,109.21026658921377,Hotel
Vinh Nguyen,12.21279,109.211532,Saga Du Mekong Factory Outlet,12.210063587148086,109.20035051464153,Outlet Store
Vinh Nguyen,12.21279,109.211532,Cảng Nha Trang (Nha Trang Port),12.20466795704145,109.21570287431047,Harbor or Marina
Vinh Nguyen,12.21279,109.211532,Rainbow 5 Star Diveboat,12.204598609951836,109.21570107014124,Boat or Ferry
Vinh Nguyen,12.21279,109.211532,Octopus Dive Diving Boat,12.204310397569571,109.21582882731978,Boat or Ferry
Vinh Nguyen,12.21279,109.211532,Hon Tam Pier,12.203624058792014,109.21586316721681,Pier
Vinh Nguyen,12.21279,109.211532,Vinpearl Cable Car Station,12.201813339107424,109.21460905923381,Cable Car
Vinh Nguyen,12.21279,109.211532,ANT cafe,12.200565,109.212737,Café
Vinh Nguyen,12.21279,109.211532,Saga Factory,12.218049490869223,109.19419443491579,Clothing Store
Vinh Nguyen,12.21279,109.211532,paragon beach,12.1948660118402,109.21134058650551,Beach
Vinh Nguyen,12.21279,109.211532,Wellmart,12.197682,109.210724,Coffee Shop
Vinh Nguyen,12.21279,109.211532,diamond bay Beach,12.1975771474808,109.2127568577808,Beach
Vinh Nguyen,12.21279,109.211532,Six Senses Spa at Evason Ana Mandara,12.22477310331902,109.20160154305324,Spa
Vinh Nguyen,12.21279,109.211532,Evason Ana Mandara Infinity Pool,12.225176503941196,109.20176413807813,Hotel Pool
Vinh Nguyen,12.21279,109.211532,Ana Mandara Lobby,12.225839,109.20126,Resort
Vinh Nguyen,12.21279,109.211532,Cafe Paragon,12.196137509631615,109.21045144241191,Café
Vinh Nguyen,12.21279,109.211532,Quán Ông Mười,12.226638797293418,109.19995817517292,Seafood Restaurant
Vinh Phuoc,12.269764,109.197395,Tháp Bà Po Nagar,12.26518009506043,109.19552018693507,Buddhist Temple
Vinh Phuoc,12.269764,109.197395,SEN SPA NHA TRANG,12.268611522318034,109.18726801872252,Spa
Vinh Phuoc,12.269764,109.197395,VDB Nha Trang Hotel,12.278829556177099,109.20240365412083,Hotel
Vinh Phuoc,12.269764,109.197395,SUNSHINE BAR,12.26478,109.194074,Cocktail Bar
Vinh Phuoc,12.269764,109.197395,Bãi Biển Con Rồng (Dragon Beach),12.275136936526295,109.20239129086157,Beach
Vinh Phuoc,12.269764,109.197395,Caleen Premium Coffee,12.273782,109.202383,Coffee Shop
Vinh Phuoc,12.269764,109.197395,Seasing Hotel,12.280048535273792,109.20163628472442,Resort
Vinh Phuoc,12.269764,109.197395,Me Trang coffee,12.266164135205912,109.20127635317789,Café
Vinh Phuoc,12.269764,109.197395,Champa Island Resort and Spa,12.263934537063065,109.19209564225643,Resort
Vinh Phuoc,12.269764,109.197395,BBQ Ủn Ỉn,12.258478380973493,109.19052293206741,BBQ Joint
Vinh Phuoc,12.269764,109.197395,Doi Bo Restaurant,12.264494647816836,109.19805930873395,Vietnamese Restaurant
Vinh Phuoc,12.269764,109.197395,Nhat Phong 3 Seafood Restaurant,12.264431891432867,109.19826815411594,Seafood Restaurant
Vinh Phuoc,12.269764,109.197395,Michelia Hotel Beach,12.253145987395097,109.19527593311655,Beach
Vinh Phuoc,12.269764,109.197395,Shantaram,12.281084,109.20135,Restaurant
Vinh Phuoc,12.269764,109.197395,Cà phê Mê Trang,12.282092749348825,109.20197899587878,Café
Vinh Phuoc,12.269764,109.197395,Bogosov pizza&grill,12.283655,109.203447,Pizzeria
Vinh Phuoc,12.269764,109.197395,Quán Ốc Xuân Anh,12.26556010202598,109.19902110259693,Seafood Restaurant
Vinh Phuoc,12.269764,109.197395,Bún Bò Huế O Thi,12.252433036258308,109.19313345524625,Vietnamese Restaurant
Vinh Phuoc,12.269764,109.197395,Cafe Hòn Chồng,12.272325644629131,109.2057257438382,Café
Vinh Phuoc,12.269764,109.197395,Stone garden,12.273117636732007,109.20649684015301,Rest Area
Vinh Phuoc,12.269764,109.197395,Nem Nướng Đặng Văn Quyên,12.253645989153847,109.19390495399533,Vietnamese Restaurant
Vinh Phuoc,12.269764,109.197395,Làng Chài Hải Sản,12.256902,109.197301,Seafood Restaurant
Vinh Phuoc,12.269764,109.197395,Michelia Hotel,12.25330248421822,109.19542981324905,Hotel
Vinh Phuoc,12.269764,109.197395,Lạc Cảnh Restaurant,12.256767950834286,109.19461702111938,Vietnamese Restaurant
Vinh Phuoc,12.269764,109.197395,Bún Cá Năm Beo,12.254003304907897,109.19302357664228,Vietnamese Restaurant
Vinh Phuoc,12.269764,109.197395,Quán Ốc Đông Xuân,12.265390396118164,109.20024871826172,Vietnamese Restaurant
Vinh Phuoc,12.269764,109.197395,Chợ Vĩnh Hải (Vinh Hai Market),12.279254163556748,109.19480744581911,Market
Vinh Phuoc,12.269764,109.197395,La Mer Hotel Nha Trang,12.272317770406506,109.20360340001854,Hotel
Vinh Phuoc,12.269764,109.197395,Sanest Restourant,12.265925,109.202662,Vietnamese Restaurant
Vinh Phuoc,12.269764,109.197395,Nha Trang View,12.256630212471428,109.19812174859072,Seafood Restaurant
Vinh Phuoc,12.269764,109.197395,Hon Chong,12.272189069000575,109.20185124257968,Scenic Lookout
Vinh Phuoc,12.269764,109.197395,Bánh Canh Cô Hà,12.253028323218402,109.19374478852806,Soup Spot
Vinh Phuoc,12.269764,109.197395,Fairy Bay,12.280262768273646,109.2022911205756,Hotel
Vinh Phuoc,12.269764,109.197395,Pure Vietnam Beauty & Spa,12.254379362856737,109.19521808624268,Spa
Vinh Phuoc,12.269764,109.197395,Hoang Tuan Coffee,12.2566133107823,109.19728698918163,Coffee Shop
Vinh Phuoc,12.269764,109.197395,Bavico Hotel,12.256384364016782,109.1946840198477,Hotel
Vinh Phuoc,12.269764,109.197395,SKYGARDEN,12.280276384555618,109.20083502443336,Vietnamese Restaurant
Vinh Phuoc,12.269764,109.197395,Cafe Đối Chứng,12.253492377176425,109.19593302454005,Coffee Shop
Vinh Phuoc,12.269764,109.197395,Café Galaxy,12.274576187133789,109.19982147216797,Coffee Shop
Vinh Phuoc,12.269764,109.197395,Chợ Đầm,12.253346390682443,109.19232791601597,Market
Vinh Phuoc,12.269764,109.197395,Ocean Bay Hotel,12.280763361916856,109.20121677263225,Hotel
Vinh Phuoc,12.269764,109.197395,V3 Cafe,12.276650790181874,109.20195044495539,Café
Vinh Phuoc,12.269764,109.197395,Phô Garden,12.277589,109.196239,Vietnamese Restaurant
